CARGO_ID,COLABORADOR_ID,DS_CARGO,DS_LOTACAO,DS_PERIODO,DS_ATIVIDADES,PERCENTUAL,DT_INICIO,DT_FIM,LOTACAO_ID,TIPO_CARGO_ID,TIPO_CARGO_ESPEC_ID,ID_REPRESENTACAO,TERMO_POSSE,TERM_ATTACH_MIMETYPE,TERM_ATTACH_FILENAME,TERM_ATTACH_CHARSET,TERM_ATTACH_LAST_UPDATE,CARGO_ATTACH,CARGO_ATTACH_MIMETYPE,CARGO_ATTACH_FILENAME,CARGO_ATTACH_CHARSET,CARGO_ATTACH_LAST_UPDATE
294,115,,,,"I) definir os temas (assuntos) da ordem do dia das reuniões II) abrir, suspender e encerrar os trabalhos; III) decidir questões de ordem; IV) colocar em votação os assuntos discutidos e anunciar a decisão tomada em plenário; V) autorizar a discussão de assuntos não incluídos na ordem do dia; VI) dar posse aos membros do COF, mediante a assinatura do Termo de Posse; VII) interromper o orador quando este se afastar da questão em debate ou quando retornar a  matéria vencida, salvo em justificação de voto ou explicação pessoal; VIII) assinar correspondências do COF; IX) autorizar a divulgação do Resumo da Reunião, quando a ata não for aprovada no dia; X) convocar ou convidar membros da DEX, do COD, Gerentes ou terceiros para participar das  reuniões e para exposição de assuntos da ordem do dia; XI) requerer ao COD, mediante justificativa formal, a contratação de serviços especializados, visando subsidiar as decisões do COF. ",1,12/05/21,30/04/23,,18,6,2,[unsupported data type],application/pdf,Ata COF 08-2021.pdf,,17/05/21,[unsupported data type],,,,
295,227,,,,"I - examinar e dar parecer sobre o balanço anual e os balancetes podendo para tanto, examinar quaisquer demonstrações financeiras, e contábeis, bem como as contas e demais aspectos econômico-financeiros; II - lavrar em livro de ata e pareceres o resultado dos exames procedidos; III - apontar as irregularidades eventualmente verificadas, sugerindo medidas saneadoras e solicitando ao Conselho Deliberativo uma reunião para informá-lo a respeito. IV - emitir semestralmente relatórios de controles internos, que contemplem: 12 a) conclusões dos exames efetuados, sobre a aderência da gestão dos recursos garantidores dos planos de benefícios às normas em vigor e à política de investimentos, a aderência das premissas e hipóteses atuariais e a execução orçamentária; b) recomendações de eventuais deficiências, com o estabelecimento de cronograma de saneamento das mesmas, quando for o caso; c) análise de manifestação dos responsáveis pelas correspondentes áreas, a respeito das deficiências encontradas em verificações anteriores, bem como análise das medidas efetivamente adotadas para saná-las.",1,15/05/19,30/04/23,,18,4,1,[unsupported data type],application/pdf,Termo de Posse COF nº 17.pdf,,17/05/21,[unsupported data type],,,,
281,234,Atendente,,,Recebimento de malote e auxilio no atendimento em horário de pico.,1,05/08/19,31/10/19,8,1,,,[unsupported data type],,,,,[unsupported data type],,,,
296,248,Analista Compliance Investimentos ,,,"¿ Elaborar pareceres sobre investimentos considerando a regulamentação externa, a Política de Investimentos dos Planos, as recomendações do Comitê de Investimentos e as decisões da Diretoria Executiva;  ¿ Verificar se os investimentos estão de acordo com as diretrizes traçadas nas Políticas de Investimentos da CELOS;  ¿ Verificar se as aplicações dos recursos garantidores dos planos de benefícios estão enquadradas dentro dos limites legais estabelecidos para os segmentos de investimentos;  ¿ Analisar os relatórios emitidos pelos gestores e pelo agente custodiante/controlador para avaliar se cumprem as normativas internas e externas aplicáveis;  ¿ Subsidiar a elaboração do relatório de controles internos;  ¿ Acompanhar, junto à DVGI, o plano de enquadramento dos investimentos para garantir a exatidão das informações e cumprimento das políticas e prazos estabelecidos;  ¿ Realizar o cálculo mensal da estimativa de recursos a ser destinado à Provisão de Eventos Ocorridos e Não Avisados - PEONA dos planos assistenciais;  ¿ Participar de reuniões dos órgãos de governança da Entidade; e  ¿ Realizar outras atividades compatíveis com a função, quando solicitado pelo gestor ou Entidade ",1,09/11/20,,5,2,,,[unsupported data type],,,,,[unsupported data type],,,,
297,251,Contas a Receber Assistencial ,,,Contas a Receber Assistencial ,1,11/11/20,31/05/21,3,1,,,[unsupported data type],,,,,[unsupported data type],,,,
300,96,Gestão Estratégica de Pessoas ,,,"Responsável pelo controle das avaliações desempenho dos colaboradores e gerentes, Histórico Profissional OEs, Programa de Treinamento, Programa de Qualificação e Capacitação Profissional, Programa de Incentivo à Educação Profissional, Pesquisa Salarial, Manual do Empregado, Programa de Participação nos Resultados, Plano de Carreira e Remuneração; Certificação de Empregados; Controle e acompanhamento do treinamento dos membros dos OE's; Integração de novos empregados e Recrutamento e Seleção ",1,01/11/20,,2,2,,,[unsupported data type],,,,,[unsupported data type],application/pdf,Resolução DEX 017 2019.pdf,,09/08/21
301,254,Assistente Administrativo,,,Processo da Folha de Assistidos.,1,16/02/21,,,1,,,[unsupported data type],,,,,[unsupported data type],,,,
302,257,Faturamento Médico,,,"Realizar o processo de Cargas e Faturas; Consistir no movimento de contas médicas; Analisar, executar e negociar o processo de recursos de glosas; Analisar e proceder a auditoria operacional dos movimentos dos prestadores de serviços em saúde (Rede Indireta); Atualizar as tabelas de diárias, materiais e medicamentos; Conferir coparticipação médica após a finalização das faturas; Finalizar o faturamento; Auxiliar e contribuir com o cumprimento da legislação dos Planos de Saúde Suplementar e Regulamentos Assistenciais; Executar, controlar, manter atualizado e organizado o arquivo de documentos e informações dos Planos Assistenciais para atender aos padrões de qualidade da CELOS; Identificar oportunidades de melhoria, monitorando, pesquisando e analisando os processos da área, utilizando instrumentos, sistemas, indicadores e normas da CELOS, para contribuir com a sustentabilidade dos Planos Assistenciais; Monitorar e controlar as ações de Programa de Promoção e Prevenção à Saúde; Realizar análise e cobranças às Patrocinadoras do Programa de Prevenção e Tratamento do Alcoolismo e outras Drogas (REAJA), Acidente de trabalho, Reciprocidade e Exames Periódicos; e Realizar outras atividades compatíveis com a função, quando solicitado pelo gestor ou Entidade. ",1,01/03/21,,3,1,,,[unsupported data type],,,,,[unsupported data type],,,,
311,223,Faturamento Médico,,,"Realizar o processo de Cargas e Faturas; Consistir no movimento de contas médicas; Analisar, executar e negociar o processo de recursos de glosas; Analisar e proceder a auditoria operacional dos movimentos dos prestadores de serviços em saúde (Rede Indireta); Atualizar as tabelas de diárias, materiais e medicamentos; Conferir coparticipação médica após a finalização das faturas; Finalizar o faturamento; Auxiliar e contribuir com o cumprimento da legislação dos Planos de Saúde Suplementar e Regulamentos Assistenciais; Executar, controlar, manter atualizado e organizado o arquivo de documentos e informações dos Planos Assistenciais para atender aos padrões de qualidade da CELOS; Identificar oportunidades de melhoria, monitorando, pesquisando e analisando os processos da área, utilizando instrumentos, sistemas, indicadores e normas da CELOS, para contribuir com a sustentabilidade dos Planos Assistenciais; Monitorar e controlar as ações de Programa de Promoção e Prevenção à Saúde; Realizar análise e cobranças às Patrocinadoras do Programa de Prevenção e Tratamento do Alcoolismo e outras Drogas (REAJA), Acidente de trabalho, Reciprocidade e Exames Periódicos; e Realizar outras atividades compatíveis com a função, quando solicitado pelo gestor ou Entidade.",1,15/05/19,,3,1,,,[unsupported data type],,,,,[unsupported data type],,,,
312,252,Enfermeiro Auditor,,,"Realizar auditoria nas contas médicas da rede Direta e Indireta da operadora; Realizar auditoria In Loco ou domiciliar; Auxiliar nas negociações de novos contratos, Termo Aditivo e/ou distrato; Comunicar e negociar os reajustes nos contratos vigentes de acordo com a legislação; Realizar análise prévia dos OPMEs / cotação; Realizar análise de propostas de pacotes cirúrgicos, diárias, taxas, entre outros; Realizar visitas técnicas a prestadores de serviços quando demandado pelo credenciamento; Realizar a negociação com novos prestadores para a Rede Direta; Realizar treinamento e dar suporte aos Prestadores de Serviço da Gestão de Rede; Elaborar e emitir parecer técnico da área; Analisar e controlar o Programa de Atenção à Saúde ¿ CELOS Saúde com você, e; Realizar outras atividades compatíveis com a função, quando solicitado pelo gestor ou Entidade. ",1,03/02/21,,3,2,,,[unsupported data type],,,,,[unsupported data type],,,,
313,144,"Faturamento, Reembolso, Solicitações Odontológica e Conferência ",,,"Atender obrigações ANS ¿ Agência nacional de Saúde Suplementar, referente ao rol de procedimentos odontológicos; Realizar a análise dos processos de solicitações (deferimento/indeferimento) de atendimentos odontológica; Executar o faturamento odontológico ¿ rede Direta e Indireta; Executar auditoria técnica/operacional nas contas odontológicas (Rede Direta e Indireta), verificando os procedimentos, normas e tabelas de preços e identificar inconsistências; Comunicar os prestadores de serviços referentes às glosas; Comunicar aos beneficiários referentes aos procedimentos negados; Solicitar e enviar para pagamento o faturamento odontológico; Realizar o fechamento da rede direta e indireta odontológica; Tratar as necessidades dos Beneficiários dos Planos Assistenciais, fornecendo esclarecimentos às demandas apresentadas; Realizar o atendimento e suporte aos Prestadores odontológicos da Rede Direta e Indireta odontológica; Contribuir com a aplicação dos normativos e regulamentos, propondo melhorias para subsidiar a tomada de decisão e atender às necessidades; Contribuir com elementos para o debate de adequação e alteração dos regulamentos dos Planos assistenciais; Realizar e executar o processo de reembolso odontológico, Encaminhar e acompanhar os processos para análise de auditoria técnica (odontológica); Devolver documentos originais ou com inconsistência aos beneficiários, Manter a rede odontológica (direta e indireta) atualizada referente aos beneficiários aptos a utilizarem a rede; Realizar a conferência do faturamento de farmácia e reembolso de medicamento, e; Realizar outras atividades compatíveis com a função, quando solicitado pelo gestor ou Entidade ",1,08/05/20,,3,1,,,[unsupported data type],,,,,[unsupported data type],,,,
